aep,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt,cos_year_dayt
0.625545988,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.643953575,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.656994883,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.656870086,1,0,1,0,1.22E-16,-1,0,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.640896044,1,0,1,0,1.22E-16,-1,0,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.618557344,1,0,1,0,1.22E-16,-1,0,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.579683015,1,0,1,0,1.22E-16,-1,0,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.564707351,1,0,1,0,1.22E-16,-1,0,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.485398727,1,0,1,0,1.22E-16,-1,0,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.02581844,-0.999666649
0.390240859,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.318482466,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.26563085,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.231998003,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.209971297,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.196118807,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.212592038,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.251403969,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.299388494,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.362598278,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.429052789,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.489205042,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.541994259,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.584737302,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.628291526,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.663484338,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.686072632,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.698302758,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.700736304,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.686010233,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.649881443,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.611943092,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.58348933,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.503868713,1,0,1,0,-0.5,-0.866025404,0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,0.008606997,-0.999962959
0.409272432,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.331336578,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.272619493,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.232746786,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.209035318,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.205540996,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.235242731,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.264757269,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.310121053,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.37813553,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.439598153,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.507987021,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.551978036,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.586546861,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.612005491,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.637027331,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.647260701,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.648945464,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.635529764,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.597653813,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.560214651,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.515100462,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.491700986,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.427368027,1,0,1,0,-0.5,-0.866025404,0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.008606997,-0.999962959
0.336702858,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.267939598,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.217958318,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.185823038,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.172032946,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.173093723,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.194870835,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.226194933,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.272557095,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.317484088,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.355734432,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.398727069,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.42231374,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.432671908,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.439036566,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.443466866,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.436727817,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.424872083,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.410146013,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.374578809,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.340446774,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.307687508,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.289966305,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.245226507,1,0,1,0,-0.5,-0.866025404,1.22E-16,-1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.02581844,-0.999666649
0.179083989,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.127979533,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.087982029,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.062710595,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.043616623,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.036752777,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.042680644,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.035380007,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.050418071,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.09734182,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.142892799,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.181143142,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.212904031,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.231810807,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.24466492,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.253026332,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.266379633,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.278672158,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.282416074,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.274616249,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.241482591,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.195931611,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.172906527,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.144827156,0,1,1,0,-0.5,-0.866025404,-0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.043022233,-0.999074115
0.115811806,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.078060651,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.042243854,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.01965556,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.010794958,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.005054287,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.009983776,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.005054287,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.026207413,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.075315113,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.111631099,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.15849245,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.189379758,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.215337576,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.240047423,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.266629228,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.292899039,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.307437913,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.323911144,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.314488955,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.288094347,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.252464745,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.242668164,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.208099339,1,0,0,1,-0.5,-0.866025404,-0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.060213277,-0.998185534
0.150380631,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0,1,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.102645701,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.064644952,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.047360539,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.030762511,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.020029951,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.02545863,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.019281168,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.042680644,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.081617372,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.128790715,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.165543492,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.202545863,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.24778485,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.282665668,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.30444278,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.328403844,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.349494571,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.36652939,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-1,-1.84E-16,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.368526145,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.361911893,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.346998627,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.35935355,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.32097841,1,0,0,1,-0.5,-0.866025404,-2.45E-16,1,-0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.077386479,-0.99700117
0.257331836,1,0,1,0,-0.5,-0.866025404,0,1,0,1,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.198177961,1,0,1,0,-0.5,-0.866025404,0,1,0.258819045,0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.153750156,1,0,1,0,-0.5,-0.866025404,0,1,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.133283414,1,0,1,0,-0.5,-0.866025404,0,1,0.707106781,0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.124173219,1,0,1,0,-0.5,-0.866025404,0,1,0.866025404,0.5,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.131161862,1,0,1,0,-0.5,-0.866025404,0,1,0.965925826,0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.163297142,1,0,1,0,-0.5,-0.866025404,0,1,1,6.12E-17,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.213153625,1,0,1,0,-0.5,-0.866025404,0,1,0.965925826,-0.258819045,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.265318857,1,0,1,0,-0.5,-0.866025404,0,1,0.866025404,-0.5,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.331149382,1,0,1,0,-0.5,-0.866025404,0,1,0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.390116061,1,0,1,0,-0.5,-0.866025404,0,1,0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.446649195,1,0,1,0,-0.5,-0.866025404,0,1,0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.500686385,1,0,1,0,-0.5,-0.866025404,0,1,1.22E-16,-1,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.540122301,1,0,1,0,-0.5,-0.866025404,0,1,-0.258819045,-0.965925826,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.573318358,1,0,1,0,-0.5,-0.866025404,0,1,-0.5,-0.866025404,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
0.598028204,1,0,1,0,-0.5,-0.866025404,0,1,-0.707106781,-0.707106781,0,1,0,1,1,6.12E-17,0,1,-0.09453675,-0.995521372
